time,partida,jogador,status_
Athletico-PR,699492,301225,TITULAR
Athletico-PR,699492,169078,TITULAR
Athletico-PR,699492,296574,TITULAR
Athletico-PR,699492,171993,TITULAR
Athletico-PR,699492,253796,TITULAR
Athletico-PR,699492,165692,TITULAR
Athletico-PR,699492,274442,TITULAR
Athletico-PR,699492,322654,TITULAR
Athletico-PR,699492,309499,SUBSTITUTO
Athletico-PR,699492,187848,SUBSTITUTO
Athletico-PR,699492,178486,SUBSTITUTO
Athletico-PR,699492,233903,SUBSTITUTO
Athletico-PR,699492,287788,SUBSTITUTO
Athletico-PR,699492,201702,RESERVA
Athletico-PR,699492,307628,RESERVA
Athletico-PR,699492,361359,RESERVA
Athletico-PR,699492,385232,RESERVA
Athletico-PR,699492,382858,RESERVA
Athletico-PR,699492,323125,RESERVA
Athletico-PR,699492,297081,RESERVA
Palmeiras,699499,198983,TITULAR
Palmeiras,699499,118395,TITULAR
Palmeiras,699499,361434,TITULAR
Palmeiras,699499,254007,TITULAR
Palmeiras,699499,178927,TITULAR
Palmeiras,699499,236321,TITULAR
Palmeiras,699499,301544,TITULAR
Palmeiras,699499,286406,TITULAR
Palmeiras,699499,311743,TITULAR
Palmeiras,699499,236314,TITULAR
Palmeiras,699499,376481,TITULAR
Palmeiras,699499,95558,SUBSTITUTO
Palmeiras,699499,307934,SUBSTITUTO
Palmeiras,699499,376480,SUBSTITUTO
Palmeiras,699499,307933,SUBSTITUTO
Palmeiras,699499,185994,SUBSTITUTO
Palmeiras,699499,332353,RESERVA
Palmeiras,699499,361457,RESERVA
Palmeiras,699499,201622,RESERVA
Palmeiras,699499,361460,RESERVA
Palmeiras,699499,332351,RESERVA
Palmeiras,699499,289899,RESERVA
Palmeiras,699499,178349,RESERVA
Bahia,699499,191997,TITULAR
Bahia,699499,252973,TITULAR
Bahia,699499,336604,TITULAR
Bahia,699499,299932,TITULAR
Bahia,699499,304757,TITULAR
Bahia,699499,198761,TITULAR
Bahia,699499,260392,TITULAR
Bahia,699499,269910,TITULAR
Bahia,699499,199017,TITULAR
Bahia,699499,218938,TITULAR
Bahia,699499,167845,TITULAR
Bahia,699499,219158,SUBSTITUTO
Bahia,699499,202554,SUBSTITUTO
Bahia,699499,199087,SUBSTITUTO
Bahia,699499,269675,SUBSTITUTO
Bahia,699499,314835,SUBSTITUTO
Bahia,699499,217415,RESERVA
Bahia,699499,198512,RESERVA
Bahia,699499,334243,RESERVA
Bahia,699499,191411,RESERVA
Bahia,699499,200303,RESERVA
Bahia,699499,315681,RESERVA
Bahia,699499,309501,RESERVA
Vitória,699491,287941,TITULAR
Vitória,699491,286201,TITULAR
Vitória,699491,251863,TITULAR
Vitória,699491,276387,TITULAR
Vitória,699491,286841,TITULAR
Vitória,699491,191639,TITULAR
Vitória,699491,313111,TITULAR
Vitória,699491,186589,TITULAR
Vitória,699491,358165,TITULAR
Vitória,699491,218972,TITULAR
Vitória,699491,270260,TITULAR
Vitória,699491,171198,SUBSTITUTO
Vitória,699491,340094,SUBSTITUTO
Vitória,699491,223782,SUBSTITUTO
Vitória,699491,198531,SUBSTITUTO
Vitória,699491,181208,SUBSTITUTO
Vitória,699491,335241,RESERVA
Vitória,699491,368308,RESERVA
Vitória,699491,383898,RESERVA
Vitória,699491,101731,RESERVA
Vitória,699491,254373,RESERVA
Vitória,699491,218935,RESERVA
Vitória,699491,302124,RESERVA
Criciúma,699491,186558,TITULAR
Criciúma,699491,158647,TITULAR
Criciúma,699491,198592,TITULAR
Criciúma,699491,156342,TITULAR
Criciúma,699491,292396,TITULAR
Criciúma,699491,253276,TITULAR
Criciúma,699491,211347,TITULAR
Criciúma,699491,214399,TITULAR
Criciúma,699491,228399,TITULAR
Criciúma,699491,201728,TITULAR
Criciúma,699491,121921,TITULAR
Criciúma,699491,131532,SUBSTITUTO
Criciúma,699491,198569,SUBSTITUTO
Criciúma,699491,357362,SUBSTITUTO
Criciúma,699491,358772,SUBSTITUTO
Criciúma,699491,87174,SUBSTITUTO
Criciúma,699491,240556,RESERVA
Criciúma,699491,318105,RESERVA
Criciúma,699491,338668,RESERVA
Criciúma,699491,275424,RESERVA
Criciúma,699491,381399,RESERVA
Criciúma,699491,343742,RESERVA
Criciúma,699491,285000,RESERVA
Botafogo,699493,233241,TITULAR
Botafogo,699493,222631,TITULAR
Botafogo,699493,204602,TITULAR
Botafogo,699493,334756,TITULAR
Botafogo,699493,104899,TITULAR
Botafogo,699493,174782,TITULAR
Botafogo,699493,234016,TITULAR
Botafogo,699493,194929,TITULAR
Botafogo,699493,202374,TITULAR
Botafogo,699493,357363,TITULAR
Botafogo,699493,269843,TITULAR
Botafogo,699493,177219,SUBSTITUTO
Botafogo,699493,235893,SUBSTITUTO
Botafogo,699493,198302,SUBSTITUTO
Botafogo,699493,301595,RESERVA
Botafogo,699493,359977,RESERVA
Botafogo,699493,170362,RESERVA
Botafogo,699493,164262,RESERVA
Botafogo,699493,266281,RESERVA
Botafogo,699493,301543,RESERVA
Botafogo,699493,314825,RESERVA
Atlético-MG,699493,302601,TITULAR
Atlético-MG,699493,212879,TITULAR
Atlético-MG,699493,257050,TITULAR
Atlético-MG,699493,152706,TITULAR
Atlético-MG,699493,262111,TITULAR
Atlético-MG,699493,201547,TITULAR
Atlético-MG,699493,338970,TITULAR
Atlético-MG,699493,205074,TITULAR
Atlético-MG,699493,124068,TITULAR
Atlético-MG,699493,258271,TITULAR
Atlético-MG,699493,361977,TITULAR
Atlético-MG,699493,169773,SUBSTITUTO
Atlético-MG,699493,322751,SUBSTITUTO
Atlético-MG,699493,315583,SUBSTITUTO
Atlético-MG,699493,318191,RESERVA
Atlético-MG,699493,268472,RESERVA
Atlético-MG,699493,98428,RESERVA
Atlético-MG,699493,359418,RESERVA
Atlético-MG,699493,338972,RESERVA
Atlético-MG,699493,379742,RESERVA
Grêmio,699504,195663,TITULAR
Grêmio,699504,146109,TITULAR
Grêmio,699504,314603,TITULAR
Grêmio,699504,115379,TITULAR
Grêmio,699504,213260,TITULAR
Grêmio,699504,196849,TITULAR
Grêmio,699504,213879,TITULAR
Grêmio,699504,238449,TITULAR
Grêmio,699504,204873,TITULAR
Grêmio,699504,366004,TITULAR
Grêmio,699504,24388,TITULAR
Grêmio,699504,321356,SUBSTITUTO
Grêmio,699504,214192,SUBSTITUTO
Grêmio,699504,269911,SUBSTITUTO
Grêmio,699504,382839,SUBSTITUTO
Grêmio,699504,362784,SUBSTITUTO
Grêmio,699504,380444,RESERVA
Grêmio,699504,333863,RESERVA
Grêmio,699504,255639,RESERVA
Grêmio,699504,196864,RESERVA
Grêmio,699504,277092,RESERVA
Grêmio,699504,223125,RESERVA
Grêmio,699504,359383,RESERVA
Cruzeiro,699504,276217,TITULAR
Cruzeiro,699504,286558,TITULAR
Cruzeiro,699504,319270,TITULAR
Cruzeiro,699504,317233,TITULAR
Cruzeiro,699504,212077,TITULAR
Cruzeiro,699504,77577,TITULAR
Cruzeiro,699504,279454,TITULAR
Cruzeiro,699504,157285,TITULAR
Cruzeiro,699504,216098,TITULAR
Cruzeiro,699504,228398,TITULAR
Cruzeiro,699504,297072,TITULAR
Cruzeiro,699504,176810,SUBSTITUTO
Cruzeiro,699504,240051,SUBSTITUTO
Cruzeiro,699504,229019,SUBSTITUTO
Cruzeiro,699504,363213,SUBSTITUTO
Cruzeiro,699504,380102,SUBSTITUTO
Cruzeiro,699504,366776,RESERVA
Cruzeiro,699504,266671,RESERVA
Cruzeiro,699504,203887,RESERVA
Cruzeiro,699504,361949,RESERVA
Cruzeiro,699504,241245,RESERVA
Cruzeiro,699504,383089,RESERVA
Cruzeiro,699504,358337,RESERVA
Athletico-PR,699502,310822,TITULAR
Athletico-PR,699502,285755,TITULAR
Athletico-PR,699502,201702,TITULAR
Athletico-PR,699502,301225,TITULAR
Athletico-PR,699502,187848,TITULAR
Athletico-PR,699502,287788,TITULAR
Athletico-PR,699502,178486,TITULAR
Athletico-PR,699502,171993,TITULAR
Athletico-PR,699502,233903,TITULAR
Athletico-PR,699502,274442,TITULAR
Athletico-PR,699502,322654,TITULAR
Athletico-PR,699502,169078,SUBSTITUTO
Athletico-PR,699502,296574,SUBSTITUTO
Athletico-PR,699502,252197,SUBSTITUTO
Athletico-PR,699502,165692,SUBSTITUTO
Athletico-PR,699502,323125,RESERVA
Athletico-PR,699502,382858,RESERVA
Athletico-PR,699502,307628,RESERVA
Athletico-PR,699502,385232,RESERVA
Athletico-PR,699502,322655,RESERVA
Athletico-PR,699502,283147,RESERVA
Athletico-PR,699502,253796,RESERVA
Athletico-PR,699502,361359,RESERVA
Bahia,699502,191997,TITULAR
Bahia,699502,252973,TITULAR
Bahia,699502,336604,TITULAR
Bahia,699502,217415,TITULAR
Bahia,699502,304757,TITULAR
Bahia,699502,198761,TITULAR
Bahia,699502,260392,TITULAR
Bahia,699502,269910,TITULAR
Bahia,699502,199087,TITULAR
Bahia,699502,314835,TITULAR
Bahia,699502,167845,TITULAR
Bahia,699502,191411,SUBSTITUTO
Bahia,699502,299932,SUBSTITUTO
Bahia,699502,199017,SUBSTITUTO
Bahia,699502,218938,SUBSTITUTO
Bahia,699502,143818,RESERVA
Bahia,699502,334243,RESERVA
Bahia,699502,202554,RESERVA
Bahia,699502,200303,RESERVA
Bahia,699502,315681,RESERVA
Bahia,699502,309501,RESERVA
Bahia,699502,198512,RESERVA
Vasco da Gama,699507,205464,TITULAR
Vasco da Gama,699507,200660,TITULAR
Vasco da Gama,699507,124025,TITULAR
Vasco da Gama,699507,287862,TITULAR
Vasco da Gama,699507,234842,TITULAR
Vasco da Gama,699507,289910,TITULAR
Vasco da Gama,699507,346179,TITULAR
Vasco da Gama,699507,269924,TITULAR
Vasco da Gama,699507,176895,TITULAR
Vasco da Gama,699507,219005,TITULAR
Vasco da Gama,699507,315293,TITULAR
Vasco da Gama,699507,379377,SUBSTITUTO
Vasco da Gama,699507,379268,SUBSTITUTO
Vasco da Gama,699507,297055,SUBSTITUTO
Vasco da Gama,699507,290090,SUBSTITUTO
Vasco da Gama,699507,379267,SUBSTITUTO
Vasco da Gama,699507,357719,RESERVA
Vasco da Gama,699507,43711,RESERVA
Vasco da Gama,699507,234080,RESERVA
Vasco da Gama,699507,198111,RESERVA
Vasco da Gama,699507,379502,RESERVA
Vasco da Gama,699507,198108,RESERVA
Vasco da Gama,699507,357310,RESERVA
Corinthians,699507,284998,TITULAR
Corinthians,699507,271773,TITULAR
Corinthians,699507,251963,TITULAR
Corinthians,699507,287774,TITULAR
Corinthians,699507,272533,TITULAR
Corinthians,699507,157983,TITULAR
Corinthians,699507,236099,TITULAR
Corinthians,699507,338898,TITULAR
Corinthians,699507,266666,TITULAR
Corinthians,699507,304533,TITULAR
Corinthians,699507,193634,TITULAR
Corinthians,699507,357354,SUBSTITUTO
Corinthians,699507,297761,SUBSTITUTO
Corinthians,699507,234070,SUBSTITUTO
Corinthians,699507,339953,SUBSTITUTO
Corinthians,699507,143702,SUBSTITUTO
Corinthians,699507,168981,RESERVA
Corinthians,699507,361463,RESERVA
Corinthians,699507,282093,RESERVA
Corinthians,699507,303591,RESERVA
Corinthians,699507,361467,RESERVA
Corinthians,699507,338591,RESERVA
Corinthians,699507,315625,RESERVA
Palmeiras,699508,198983,TITULAR
Palmeiras,699508,118395,TITULAR
Palmeiras,699508,361434,TITULAR
Palmeiras,699508,254007,TITULAR
Palmeiras,699508,178927,TITULAR
Palmeiras,699508,236321,TITULAR
Palmeiras,699508,301544,TITULAR
Palmeiras,699508,286406,TITULAR
Palmeiras,699508,311743,TITULAR
Palmeiras,699508,236314,TITULAR
Palmeiras,699508,376481,TITULAR
Palmeiras,699508,307933,SUBSTITUTO
Palmeiras,699508,307934,SUBSTITUTO
Palmeiras,699508,178349,SUBSTITUTO
Palmeiras,699508,376480,SUBSTITUTO
Palmeiras,699508,95558,SUBSTITUTO
Palmeiras,699508,332351,RESERVA
Palmeiras,699508,201622,RESERVA
Palmeiras,699508,314545,RESERVA
Palmeiras,699508,185994,RESERVA
Palmeiras,699508,307666,RESERVA
Palmeiras,699508,289899,RESERVA
Atlético-GO,699508,224106,TITULAR
Atlético-GO,699508,257335,TITULAR
Atlético-GO,699508,338050,TITULAR
Atlético-GO,699508,302596,TITULAR
Atlético-GO,699508,256866,TITULAR
Atlético-GO,699508,234012,TITULAR
Atlético-GO,699508,235853,TITULAR
Atlético-GO,699508,303072,TITULAR
Atlético-GO,699508,269852,TITULAR
Atlético-GO,699508,252610,TITULAR
Atlético-GO,699508,197533,TITULAR
Atlético-GO,699508,218909,SUBSTITUTO
Atlético-GO,699508,304351,SUBSTITUTO
Atlético-GO,699508,309505,SUBSTITUTO
Atlético-GO,699508,358753,SUBSTITUTO
Atlético-GO,699508,379288,SUBSTITUTO
Atlético-GO,699508,203967,RESERVA
Atlético-GO,699508,384189,RESERVA
Atlético-GO,699508,302153,RESERVA
Atlético-GO,699508,311037,RESERVA
Criciúma,699500,186558,TITULAR
Criciúma,699500,138701,TITULAR
Criciúma,699500,198592,TITULAR
Criciúma,699500,214399,TITULAR
Criciúma,699500,292396,TITULAR
Criciúma,699500,211347,TITULAR
Criciúma,699500,357362,TITULAR
Criciúma,699500,198569,TITULAR
Criciúma,699500,228399,TITULAR
Criciúma,699500,121921,TITULAR
Criciúma,699500,201728,TITULAR
Criciúma,699500,202710,SUBSTITUTO
Criciúma,699500,253276,SUBSTITUTO
Criciúma,699500,156342,SUBSTITUTO
Criciúma,699500,131532,SUBSTITUTO
Criciúma,699500,87174,SUBSTITUTO
Criciúma,699500,318105,RESERVA
Criciúma,699500,158647,RESERVA
Criciúma,699500,358772,RESERVA
Criciúma,699500,240556,RESERVA
Criciúma,699500,192479,RESERVA
Criciúma,699500,336807,RESERVA
Criciúma,699500,285000,RESERVA
Fluminense,699500,158382,TITULAR
Fluminense,699500,188143,TITULAR
Fluminense,699500,196842,TITULAR
Fluminense,699500,187032,TITULAR
Fluminense,699500,146162,TITULAR
Fluminense,699500,175902,TITULAR
Fluminense,699500,304216,TITULAR
Fluminense,699500,307946,TITULAR
Fluminense,699500,312741,TITULAR
Fluminense,699500,203693,TITULAR
Fluminense,699500,297070,TITULAR
Fluminense,699500,361430,SUBSTITUTO
Fluminense,699500,336386,SUBSTITUTO
Fluminense,699500,361432,SUBSTITUTO
Fluminense,699500,380447,SUBSTITUTO
Fluminense,699500,127502,SUBSTITUTO
Fluminense,699500,182301,RESERVA
Fluminense,699500,367960,RESERVA
Fluminense,699500,255327,RESERVA
Fluminense,699500,315455,RESERVA
Fluminense,699500,74906,RESERVA
Fluminense,699500,155466,RESERVA
Fluminense,699500,271557,RESERVA
Flamengo,699505,215388,TITULAR
Flamengo,699505,98398,TITULAR
Flamengo,699505,236111,TITULAR
Flamengo,699505,203077,TITULAR
Flamengo,699505,332354,TITULAR
Flamengo,699505,210135,TITULAR
Flamengo,699505,223437,TITULAR
Flamengo,699505,202533,TITULAR
Flamengo,699505,235017,TITULAR
Flamengo,699505,334379,TITULAR
Flamengo,699505,234765,TITULAR
Flamengo,699505,145405,SUBSTITUTO
Flamengo,699505,252316,SUBSTITUTO
Flamengo,699505,182522,SUBSTITUTO
Flamengo,699505,246711,SUBSTITUTO
Flamengo,699505,334752,RESERVA
Flamengo,699505,329267,RESERVA
Flamengo,699505,322658,RESERVA
Flamengo,699505,318061,RESERVA
Flamengo,699505,315201,RESERVA
Flamengo,699505,357117,RESERVA
Flamengo,699505,343843,RESERVA
Flamengo,699505,334382,RESERVA
Fortaleza,699505,203685,TITULAR
Fortaleza,699505,212528,TITULAR
Fortaleza,699505,200206,TITULAR
Fortaleza,699505,272437,TITULAR
Fortaleza,699505,200826,TITULAR
Fortaleza,699505,215771,TITULAR
Fortaleza,699505,269653,TITULAR
Fortaleza,699505,336622,TITULAR
Fortaleza,699505,195743,TITULAR
Fortaleza,699505,236324,TITULAR
Fortaleza,699505,186832,TITULAR
Fortaleza,699505,236283,SUBSTITUTO
Fortaleza,699505,146169,SUBSTITUTO
Fortaleza,699505,227314,SUBSTITUTO
Fortaleza,699505,304365,SUBSTITUTO
Fortaleza,699505,95849,RESERVA
Fortaleza,699505,285040,RESERVA
Fortaleza,699505,249088,RESERVA
Fortaleza,699505,198392,RESERVA
Fortaleza,699505,233217,RESERVA
Fortaleza,699505,318207,RESERVA
Fortaleza,699505,169831,RESERVA
Atlético-MG,699501,302601,TITULAR
Atlético-MG,699501,152706,TITULAR
Atlético-MG,699501,257050,TITULAR
Atlético-MG,699501,184717,TITULAR
Atlético-MG,699501,201547,TITULAR
Atlético-MG,699501,262111,TITULAR
Atlético-MG,699501,207269,TITULAR
Atlético-MG,699501,205074,TITULAR
Atlético-MG,699501,124068,TITULAR
Atlético-MG,699501,169773,TITULAR
Atlético-MG,699501,258271,TITULAR
Atlético-MG,699501,338970,SUBSTITUTO
Atlético-MG,699501,315583,SUBSTITUTO
Atlético-MG,699501,322751,RESERVA
Atlético-MG,699501,379742,RESERVA
Atlético-MG,699501,361977,RESERVA
Atlético-MG,699501,318189,RESERVA
Atlético-MG,699501,268472,RESERVA
Atlético-MG,699501,98428,RESERVA
Atlético-MG,699501,318191,RESERVA
São Paulo,699501,199013,TITULAR
São Paulo,699501,228493,TITULAR
São Paulo,699501,201531,TITULAR
São Paulo,699501,300103,TITULAR
São Paulo,699501,235894,TITULAR
São Paulo,699501,190483,TITULAR
São Paulo,699501,113352,TITULAR
São Paulo,699501,199012,TITULAR
São Paulo,699501,162558,TITULAR
São Paulo,699501,270578,TITULAR
São Paulo,699501,296573,TITULAR
São Paulo,699501,69155,SUBSTITUTO
São Paulo,699501,266664,SUBSTITUTO
São Paulo,699501,376664,RESERVA
São Paulo,699501,227241,RESERVA
São Paulo,699501,198844,RESERVA
São Paulo,699501,318176,RESERVA
São Paulo,699501,295071,RESERVA
São Paulo,699501,285010,RESERVA
São Paulo,699501,297078,RESERVA
Vitória,699506,287941,TITULAR
Vitória,699506,286201,TITULAR
Vitória,699506,251863,TITULAR
Vitória,699506,276387,TITULAR
Vitória,699506,218935,TITULAR
Vitória,699506,191639,TITULAR
Vitória,699506,313111,TITULAR
Vitória,699506,186589,TITULAR
Vitória,699506,286841,TITULAR
Vitória,699506,218972,TITULAR
Vitória,699506,270260,TITULAR
Vitória,699506,340094,SUBSTITUTO
Vitória,699506,358165,SUBSTITUTO
Vitória,699506,368308,SUBSTITUTO
Vitória,699506,198531,SUBSTITUTO
Vitória,699506,101731,RESERVA
Vitória,699506,141626,RESERVA
Vitória,699506,171198,RESERVA
Vitória,699506,383898,RESERVA
Vitória,699506,335241,RESERVA
Vitória,699506,254373,RESERVA
Vitória,699506,181208,RESERVA
Botafogo,699506,233241,TITULAR
Botafogo,699506,222631,TITULAR
Botafogo,699506,266281,TITULAR
Botafogo,699506,170362,TITULAR
Botafogo,699506,359977,TITULAR
Botafogo,699506,234016,TITULAR
Botafogo,699506,235893,TITULAR
Botafogo,699506,177219,TITULAR
Botafogo,699506,304215,TITULAR
Botafogo,699506,269843,TITULAR
Botafogo,699506,174782,TITULAR
Botafogo,699506,104899,SUBSTITUTO
Botafogo,699506,314825,SUBSTITUTO
Botafogo,699506,192234,SUBSTITUTO
Botafogo,699506,198302,SUBSTITUTO
Botafogo,699506,194929,RESERVA
Botafogo,699506,301543,RESERVA
Botafogo,699506,157259,RESERVA
Botafogo,699506,379234,RESERVA
Botafogo,699506,233826,RESERVA
Botafogo,699506,381139,RESERVA
Botafogo,699506,301595,RESERVA
Bahia,699516,191997,TITULAR
Bahia,699516,252973,TITULAR
Bahia,699516,336604,TITULAR
Bahia,699516,252800,TITULAR
Bahia,699516,191411,TITULAR
Bahia,699516,299932,TITULAR
Bahia,699516,199017,TITULAR
Bahia,699516,269910,TITULAR
Bahia,699516,269675,TITULAR
Bahia,699516,218938,TITULAR
Bahia,699516,260392,TITULAR
Bahia,699516,198761,SUBSTITUTO
Bahia,699516,198512,SUBSTITUTO
Bahia,699516,314835,SUBSTITUTO
Bahia,699516,304757,SUBSTITUTO
Bahia,699516,199087,SUBSTITUTO
Bahia,699516,202554,RESERVA
Bahia,699516,387395,RESERVA
Bahia,699516,334243,RESERVA
Bahia,699516,217415,RESERVA
Bahia,699516,219090,RESERVA
Bahia,699516,200303,RESERVA
Bahia,699516,143818,RESERVA
Cuiabá,699516,196851,TITULAR
Cuiabá,699516,194566,TITULAR
Cuiabá,699516,157743,TITULAR
Cuiabá,699516,269915,TITULAR
Cuiabá,699516,346901,TITULAR
Cuiabá,699516,325101,TITULAR
Cuiabá,699516,201942,TITULAR
Cuiabá,699516,235996,TITULAR
Cuiabá,699516,306512,TITULAR
Cuiabá,699516,198610,TITULAR
Cuiabá,699516,287035,TITULAR
Cuiabá,699516,177564,SUBSTITUTO
Cuiabá,699516,200943,SUBSTITUTO
Cuiabá,699516,222200,SUBSTITUTO
Cuiabá,699516,345885,SUBSTITUTO
Cuiabá,699516,192710,SUBSTITUTO
Cuiabá,699516,319522,RESERVA
Cuiabá,699516,289788,RESERVA
Cuiabá,699516,198389,RESERVA
Cuiabá,699516,335536,RESERVA
Cuiabá,699516,287768,RESERVA
Cuiabá,699516,234713,RESERVA
Cuiabá,699516,198595,RESERVA
Cruzeiro,699513,108347,TITULAR
Cruzeiro,699513,286558,TITULAR
Cruzeiro,699513,319270,TITULAR
Cruzeiro,699513,317233,TITULAR
Cruzeiro,699513,212077,TITULAR
Cruzeiro,699513,77577,TITULAR
Cruzeiro,699513,279454,TITULAR
Cruzeiro,699513,108103,TITULAR
Cruzeiro,699513,216098,TITULAR
Cruzeiro,699513,228398,TITULAR
Cruzeiro,699513,297072,TITULAR
Cruzeiro,699513,176810,SUBSTITUTO
Cruzeiro,699513,157285,SUBSTITUTO
Cruzeiro,699513,380102,SUBSTITUTO
Cruzeiro,699513,268221,SUBSTITUTO
Cruzeiro,699513,292041,SUBSTITUTO
Cruzeiro,699513,358337,RESERVA
Cruzeiro,699513,280978,RESERVA
Cruzeiro,699513,276217,RESERVA
Cruzeiro,699513,266671,RESERVA
Cruzeiro,699513,229019,RESERVA
Cruzeiro,699513,363213,RESERVA
Cruzeiro,699513,203887,RESERVA
Red Bull Bragantino,699513,239368,TITULAR
Red Bull Bragantino,699513,266676,TITULAR
Red Bull Bragantino,699513,202485,TITULAR
Red Bull Bragantino,699513,229555,TITULAR
Red Bull Bragantino,699513,318174,TITULAR
Red Bull Bragantino,699513,216021,TITULAR
Red Bull Bragantino,699513,186776,TITULAR
Red Bull Bragantino,699513,279941,TITULAR
Red Bull Bragantino,699513,199680,TITULAR
Red Bull Bragantino,699513,333314,TITULAR
Red Bull Bragantino,699513,266679,TITULAR
Red Bull Bragantino,699513,302628,SUBSTITUTO
Red Bull Bragantino,699513,225538,SUBSTITUTO
Red Bull Bragantino,699513,383987,SUBSTITUTO
Red Bull Bragantino,699513,287903,SUBSTITUTO
Red Bull Bragantino,699513,357358,SUBSTITUTO
Red Bull Bragantino,699513,386191,RESERVA
Red Bull Bragantino,699513,285233,RESERVA
Red Bull Bragantino,699513,216107,RESERVA
Red Bull Bragantino,699513,266667,RESERVA
Red Bull Bragantino,699513,224731,RESERVA
Red Bull Bragantino,699513,204133,RESERVA
Red Bull Bragantino,699513,296900,RESERVA
Juventude,699518,216842,TITULAR
Juventude,699518,205451,TITULAR
Juventude,699518,359217,TITULAR
Juventude,699518,130645,TITULAR
Juventude,699518,304538,TITULAR
Juventude,699518,198580,TITULAR
Juventude,699518,252315,TITULAR
Juventude,699518,173351,TITULAR
Juventude,699518,235385,TITULAR
Juventude,699518,271407,TITULAR
Juventude,699518,319696,TITULAR
Juventude,699518,318130,SUBSTITUTO
Juventude,699518,269642,SUBSTITUTO
Juventude,699518,214113,SUBSTITUTO
Juventude,699518,384200,RESERVA
Juventude,699518,357943,RESERVA
Juventude,699518,163467,RESERVA
Juventude,699518,379367,RESERVA
Juventude,699518,312657,RESERVA
Juventude,699518,250905,RESERVA
Juventude,699518,36805,RESERVA
Atlético-MG,699518,302601,TITULAR
Atlético-MG,699518,181657,TITULAR
Atlético-MG,699518,257050,TITULAR
Atlético-MG,699518,207269,TITULAR
Atlético-MG,699518,184717,TITULAR
Atlético-MG,699518,158272,TITULAR
Atlético-MG,699518,262111,TITULAR
Atlético-MG,699518,201547,TITULAR
Atlético-MG,699518,124068,TITULAR
Atlético-MG,699518,258271,TITULAR
Atlético-MG,699518,205074,TITULAR
Atlético-MG,699518,98428,SUBSTITUTO
Atlético-MG,699518,315583,SUBSTITUTO
Atlético-MG,699518,169773,SUBSTITUTO
Atlético-MG,699518,318191,RESERVA
Atlético-MG,699518,268472,RESERVA
Atlético-MG,699518,338972,RESERVA
Atlético-MG,699518,338970,RESERVA
Atlético-MG,699518,322751,RESERVA
Atlético-MG,699518,318189,RESERVA
Atlético-MG,699518,379742,RESERVA
Atlético-MG,699518,212879,RESERVA
Atlético-MG,699518,361977,RESERVA
Corinthians,699514,257051,TITULAR
Corinthians,699514,271773,TITULAR
Corinthians,699514,168981,TITULAR
Corinthians,699514,303591,TITULAR
Corinthians,699514,272533,TITULAR
Corinthians,699514,270562,TITULAR
Corinthians,699514,196879,TITULAR
Corinthians,699514,236099,TITULAR
Corinthians,699514,266666,TITULAR
Corinthians,699514,304533,TITULAR
Corinthians,699514,193634,TITULAR
Corinthians,699514,251963,SUBSTITUTO
Corinthians,699514,357354,SUBSTITUTO
Corinthians,699514,157983,SUBSTITUTO
Corinthians,699514,108342,SUBSTITUTO
Corinthians,699514,297761,RESERVA
Corinthians,699514,284998,RESERVA
Corinthians,699514,338898,RESERVA
Corinthians,699514,234070,RESERVA
Corinthians,699514,339953,RESERVA
Corinthians,699514,315625,RESERVA
Corinthians,699514,282093,RESERVA
Corinthians,699514,287774,RESERVA
Criciúma,699514,186558,TITULAR
Criciúma,699514,138701,TITULAR
Criciúma,699514,198592,TITULAR
Criciúma,699514,214399,TITULAR
Criciúma,699514,292396,TITULAR
Criciúma,699514,211347,TITULAR
Criciúma,699514,357362,TITULAR
Criciúma,699514,198569,TITULAR
Criciúma,699514,228399,TITULAR
Criciúma,699514,87174,TITULAR
Criciúma,699514,201728,TITULAR
Criciúma,699514,156342,SUBSTITUTO
Criciúma,699514,121921,SUBSTITUTO
Criciúma,699514,202710,SUBSTITUTO
Criciúma,699514,253276,SUBSTITUTO
Criciúma,699514,131532,RESERVA
Criciúma,699514,192479,RESERVA
Criciúma,699514,240556,RESERVA
Criciúma,699514,158647,RESERVA
Criciúma,699514,343742,RESERVA
Criciúma,699514,285000,RESERVA
Criciúma,699514,275424,RESERVA
Atlético-GO,699517,224106,TITULAR
Atlético-GO,699517,257335,TITULAR
Atlético-GO,699517,302596,TITULAR
Atlético-GO,699517,256866,TITULAR
Atlético-GO,699517,203967,TITULAR
Atlético-GO,699517,235853,TITULAR
Atlético-GO,699517,252610,TITULAR
Atlético-GO,699517,303072,TITULAR
Atlético-GO,699517,252023,TITULAR
Atlético-GO,699517,218924,TITULAR
Atlético-GO,699517,249846,TITULAR
Atlético-GO,699517,304351,SUBSTITUTO
Atlético-GO,699517,269852,SUBSTITUTO
Atlético-GO,699517,309505,SUBSTITUTO
Atlético-GO,699517,34580,SUBSTITUTO
Atlético-GO,699517,197533,SUBSTITUTO
Atlético-GO,699517,165877,RESERVA
Atlético-GO,699517,218909,RESERVA
Atlético-GO,699517,338050,RESERVA
Atlético-GO,699517,311037,RESERVA
Atlético-GO,699517,302153,RESERVA
Atlético-GO,699517,384189,RESERVA
Atlético-GO,699517,358753,RESERVA
Vasco da Gama,699517,205464,TITULAR
Vasco da Gama,699517,200660,TITULAR
Vasco da Gama,699517,124025,TITULAR
Vasco da Gama,699517,287862,TITULAR
Vasco da Gama,699517,234842,TITULAR
